,gene,enzyme KO,superpathway,pathway,subpathway,enzyme,superpathway KO,pathway KO,subpathway KO,R12-T77,R12-T95,R12-T119,R12-T216,SynCom-T42,SynCom-T53,SynCom-T71,SynCom-T95
1501,FW510-R12_contig_1_971,K03111,Genetic Information Processing,Replication and repair,Homologous recombination,ssb; single-strand DNA-binding,ko09120,ko09124,ko03440,-1.5239847384537664,-0.07386211453954622,0.5889281673993875,0.12611273233238765,-1.5665500313156373,1.4549054638701675,0.14795511497785951,0.8464954057291787
1502,FW510-R12_contig_1_971,K03111,Brite Hierarchies,Protein families: genetic information processing,DNA replication proteins,ssb; single-strand DNA-binding,ko09180,ko09182,ko03032,-1.5239847384537664,-0.07386211453954622,0.5889281673993875,0.12611273233238765,-1.5665500313156373,1.4549054638701675,0.14795511497785951,0.8464954057291787
1503,FW510-R12_contig_1_971,K03111,Brite Hierarchies,Protein families: genetic information processing,DNA repair and recombination proteins,ssb; single-strand DNA-binding,ko09180,ko09182,ko03400,-1.5239847384537664,-0.07386211453954622,0.5889281673993875,0.12611273233238765,-1.5665500313156373,1.4549054638701675,0.14795511497785951,0.8464954057291787
1504,FW510-R12_contig_1_971,K03111,Brite Hierarchies,Protein families: genetic information processing,Mitochondrial biogenesis,ssb; single-strand DNA-binding,ko09180,ko09182,ko03029,-1.5239847384537664,-0.07386211453954622,0.5889281673993875,0.12611273233238765,-1.5665500313156373,1.4549054638701675,0.14795511497785951,0.8464954057291787
1505,FW510-R12_contig_1_974,K20265,Cellular Processes,Cellular community - prokaryotes,Quorum sensing,gadC; glutamate:GABA,ko09140,ko09145,ko02024,-0.19916880268326248,0.30375007908729623,0.35996296844972847,0.3192879392654883,1.2959704879624208,-2.4065665323167256,0.40008877450766306,-0.0733249142726067
1506,FW510-R12_contig_1_974,K20265,Brite Hierarchies,Protein families: signaling and cellular processes,Transporters,gadC; glutamate:GABA,ko09180,ko09183,ko02000,-0.19916880268326248,0.30375007908729623,0.35996296844972847,0.3192879392654883,1.2959704879624208,-2.4065665323167256,0.40008877450766306,-0.0733249142726067
1507,FW510-R12_contig_1_975,K08137,Brite Hierarchies,Protein families: signaling and cellular processes,Transporters,"galP; MFS transporter, SP family, galactose:H+",ko09180,ko09183,ko02000,-1.1711250926630636,0.05469683494321578,0.020628476477380572,-1.337672011324684,1.7397093342341419,1.2789670643511626,-0.26016162722956776,-0.32504297878857924
1508,FW510-R12_contig_1_976,K13874,Metabolism,Carbohydrate metabolism,Ascorbate and aldarate metabolism,araB; L-arabinonolactonase,ko09100,ko09101,ko00053,-1.2621214355100707,-0.23253578345309,-0.092491451932126,0.40106267849078997,2.0176358320435406,0.8420179916257461,-0.7961184585989867,-0.8774493726658102
1509,FW510-R12_contig_1_976,K22217,Not Included in Pathway or Brite,Unclassified: metabolism,Carbohydrate,K22217; sugar lactone,ko09190,ko09191,ko99981,-1.2621214355100707,-0.23253578345309,-0.092491451932126,0.40106267849078997,2.0176358320435406,0.8420179916257461,-0.7961184585989867,-0.8774493726658102
1510,FW510-R12_contig_1_978,K01684,Metabolism,Carbohydrate metabolism,Galactose metabolism,dgoD; galactonate dehydratase,ko09100,ko09101,ko00052,0.22738687165064186,0.3953888053004481,0.2581264685637494,0.2948347667277064,1.314897262318259,-2.416586887543293,0.14575709117611435,-0.21980437819363258
1511,FW510-R12_contig_1_979,K01625,Metabolism,Carbohydrate metabolism,Pentose phosphate pathway,eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14,ko09100,ko09101,ko00030,0.5302438662238678,0.47970192439598786,0.4900583529457403,-0.42113525923268497,1.4164700459072586,-2.166298749540662,0.23413014903970344,-0.5631703297392162
1512,FW510-R12_contig_1_979,K01625,Metabolism,Carbohydrate metabolism,Glyoxylate and dicarboxylate metabolism,eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14,ko09100,ko09101,ko00630,0.5302438662238678,0.47970192439598786,0.4900583529457403,-0.42113525923268497,1.4164700459072586,-2.166298749540662,0.23413014903970344,-0.5631703297392162
1513,FW510-R12_contig_1_979,K01631,Metabolism,Carbohydrate metabolism,Galactose metabolism,dgoA; 2-dehydro-3-deoxyphosphogalactonate aldolase,ko09100,ko09101,ko00052,0.5302438662238678,0.47970192439598786,0.4900583529457403,-0.42113525923268497,1.4164700459072586,-2.166298749540662,0.23413014903970344,-0.5631703297392162
1514,FW510-R12_contig_1_980,K00883,Metabolism,Carbohydrate metabolism,Galactose metabolism,dgoK; 2-dehydro-3-deoxygalactonokinase,ko09100,ko09101,ko00052,0.017196440331198826,0.2879284292412566,0.07270298852014992,-0.29742512555263373,1.8514276276194221,-2.0616186234089984,0.3262138274830245,-0.19642556423341578
1515,FW510-R12_contig_1_981,K12308,Metabolism,Carbohydrate metabolism,Galactose metabolism,"bgaB, lacA; beta-galactosidase",ko09100,ko09101,ko00052,2.155186052994686,0.6813766306356525,-0.71748301640704,-0.9738980273194743,0.15350446145321725,0.23145073175612488,-0.4651956995497236,-1.0649411335634646
1516,FW510-R12_contig_1_982,K00823,Metabolism,Carbohydrate metabolism,Propanoate metabolism,puuE; 4-aminobutyrate aminotransferase,ko09100,ko09101,ko00640,1.5770285819807368,0.781461297653122,0.3234344843985208,-0.09917092807224194,-0.5919086588187696,-2.036698005052775,0.4026031011047961,-0.3567498731933801
1517,FW510-R12_contig_1_982,K00823,Metabolism,Carbohydrate metabolism,Butanoate metabolism,puuE; 4-aminobutyrate aminotransferase,ko09100,ko09101,ko00650,1.5770285819807368,0.781461297653122,0.3234344843985208,-0.09917092807224194,-0.5919086588187696,-2.036698005052775,0.4026031011047961,-0.3567498731933801
1518,FW510-R12_contig_1_982,K00823,Metabolism,Amino acid metabolism,"Alanine, aspartate and glutamate metabolism",puuE; 4-aminobutyrate aminotransferase,ko09100,ko09105,ko00250,1.5770285819807368,0.781461297653122,0.3234344843985208,-0.09917092807224194,-0.5919086588187696,-2.036698005052775,0.4026031011047961,-0.3567498731933801
1519,FW510-R12_contig_1_982,K00823,Metabolism,Metabolism of other amino acids,beta-Alanine metabolism,puuE; 4-aminobutyrate aminotransferase,ko09100,ko09106,ko00410,1.5770285819807368,0.781461297653122,0.3234344843985208,-0.09917092807224194,-0.5919086588187696,-2.036698005052775,0.4026031011047961,-0.3567498731933801
1520,FW510-R12_contig_1_982,K00823,Brite Hierarchies,Protein families: metabolism,Amino acid related enzymes,puuE; 4-aminobutyrate aminotransferase,ko09180,ko09181,ko01007,1.5770285819807368,0.781461297653122,0.3234344843985208,-0.09917092807224194,-0.5919086588187696,-2.036698005052775,0.4026031011047961,-0.3567498731933801
1521,FW510-R12_contig_1_982,K07250,Metabolism,Carbohydrate metabolism,Propanoate metabolism,gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22,ko09100,ko09101,ko00640,1.5770285819807368,0.781461297653122,0.3234344843985208,-0.09917092807224194,-0.5919086588187696,-2.036698005052775,0.4026031011047961,-0.3567498731933801
1522,FW510-R12_contig_1_982,K07250,Metabolism,Carbohydrate metabolism,Butanoate metabolism,gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22,ko09100,ko09101,ko00650,1.5770285819807368,0.781461297653122,0.3234344843985208,-0.09917092807224194,-0.5919086588187696,-2.036698005052775,0.4026031011047961,-0.3567498731933801
1523,FW510-R12_contig_1_982,K07250,Metabolism,Amino acid metabolism,"Alanine, aspartate and glutamate metabolism",gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22,ko09100,ko09105,ko00250,1.5770285819807368,0.781461297653122,0.3234344843985208,-0.09917092807224194,-0.5919086588187696,-2.036698005052775,0.4026031011047961,-0.3567498731933801
1524,FW510-R12_contig_1_982,K07250,Metabolism,Amino acid metabolism,"Valine, leucine and isoleucine degradation",gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22,ko09100,ko09105,ko00280,1.5770285819807368,0.781461297653122,0.3234344843985208,-0.09917092807224194,-0.5919086588187696,-2.036698005052775,0.4026031011047961,-0.3567498731933801
1525,FW510-R12_contig_1_982,K07250,Metabolism,Amino acid metabolism,Lysine degradation,gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22,ko09100,ko09105,ko00310,1.5770285819807368,0.781461297653122,0.3234344843985208,-0.09917092807224194,-0.5919086588187696,-2.036698005052775,0.4026031011047961,-0.3567498731933801
1526,FW510-R12_contig_1_982,K07250,Metabolism,Metabolism of other amino acids,beta-Alanine metabolism,gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22,ko09100,ko09106,ko00410,1.5770285819807368,0.781461297653122,0.3234344843985208,-0.09917092807224194,-0.5919086588187696,-2.036698005052775,0.4026031011047961,-0.3567498731933801
1527,FW510-R12_contig_1_982,K07250,Brite Hierarchies,Protein families: metabolism,Amino acid related enzymes,gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22,ko09180,ko09181,ko01007,1.5770285819807368,0.781461297653122,0.3234344843985208,-0.09917092807224194,-0.5919086588187696,-2.036698005052775,0.4026031011047961,-0.3567498731933801
1528,FW510-R12_contig_1_983,K00823,Metabolism,Carbohydrate metabolism,Propanoate metabolism,puuE; 4-aminobutyrate aminotransferase,ko09100,ko09101,ko00640,0.15204059681426024,0.21974618592030662,0.3271849335666481,1.2670009540635634,0.4309459390058475,-2.4542023726540974,-0.02516085661692078,0.0824446199003876
1529,FW510-R12_contig_1_983,K00823,Metabolism,Carbohydrate metabolism,Butanoate metabolism,puuE; 4-aminobutyrate aminotransferase,ko09100,ko09101,ko00650,0.15204059681426024,0.21974618592030662,0.3271849335666481,1.2670009540635634,0.4309459390058475,-2.4542023726540974,-0.02516085661692078,0.0824446199003876
1530,FW510-R12_contig_1_983,K00823,Metabolism,Amino acid metabolism,"Alanine, aspartate and glutamate metabolism",puuE; 4-aminobutyrate aminotransferase,ko09100,ko09105,ko00250,0.15204059681426024,0.21974618592030662,0.3271849335666481,1.2670009540635634,0.4309459390058475,-2.4542023726540974,-0.02516085661692078,0.0824446199003876
1531,FW510-R12_contig_1_983,K00823,Metabolism,Metabolism of other amino acids,beta-Alanine metabolism,puuE; 4-aminobutyrate aminotransferase,ko09100,ko09106,ko00410,0.15204059681426024,0.21974618592030662,0.3271849335666481,1.2670009540635634,0.4309459390058475,-2.4542023726540974,-0.02516085661692078,0.0824446199003876
1532,FW510-R12_contig_1_983,K00823,Brite Hierarchies,Protein families: metabolism,Amino acid related enzymes,puuE; 4-aminobutyrate aminotransferase,ko09180,ko09181,ko01007,0.15204059681426024,0.21974618592030662,0.3271849335666481,1.2670009540635634,0.4309459390058475,-2.4542023726540974,-0.02516085661692078,0.0824446199003876
1533,FW510-R12_contig_1_983,K07250,Metabolism,Carbohydrate metabolism,Propanoate metabolism,gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22,ko09100,ko09101,ko00640,0.15204059681426024,0.21974618592030662,0.3271849335666481,1.2670009540635634,0.4309459390058475,-2.4542023726540974,-0.02516085661692078,0.0824446199003876
1534,FW510-R12_contig_1_983,K07250,Metabolism,Carbohydrate metabolism,Butanoate metabolism,gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22,ko09100,ko09101,ko00650,0.15204059681426024,0.21974618592030662,0.3271849335666481,1.2670009540635634,0.4309459390058475,-2.4542023726540974,-0.02516085661692078,0.0824446199003876
1535,FW510-R12_contig_1_983,K07250,Metabolism,Amino acid metabolism,"Alanine, aspartate and glutamate metabolism",gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22,ko09100,ko09105,ko00250,0.15204059681426024,0.21974618592030662,0.3271849335666481,1.2670009540635634,0.4309459390058475,-2.4542023726540974,-0.02516085661692078,0.0824446199003876
1536,FW510-R12_contig_1_983,K07250,Metabolism,Amino acid metabolism,"Valine, leucine and isoleucine degradation",gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22,ko09100,ko09105,ko00280,0.15204059681426024,0.21974618592030662,0.3271849335666481,1.2670009540635634,0.4309459390058475,-2.4542023726540974,-0.02516085661692078,0.0824446199003876
1537,FW510-R12_contig_1_983,K07250,Metabolism,Amino acid metabolism,Lysine degradation,gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22,ko09100,ko09105,ko00310,0.15204059681426024,0.21974618592030662,0.3271849335666481,1.2670009540635634,0.4309459390058475,-2.4542023726540974,-0.02516085661692078,0.0824446199003876
1538,FW510-R12_contig_1_983,K07250,Metabolism,Metabolism of other amino acids,beta-Alanine metabolism,gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22,ko09100,ko09106,ko00410,0.15204059681426024,0.21974618592030662,0.3271849335666481,1.2670009540635634,0.4309459390058475,-2.4542023726540974,-0.02516085661692078,0.0824446199003876
1539,FW510-R12_contig_1_983,K07250,Brite Hierarchies,Protein families: metabolism,Amino acid related enzymes,gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22,ko09180,ko09181,ko01007,0.15204059681426024,0.21974618592030662,0.3271849335666481,1.2670009540635634,0.4309459390058475,-2.4542023726540974,-0.02516085661692078,0.0824446199003876
1540,FW510-R12_contig_1_984,K19776,Brite Hierarchies,Protein families: genetic information processing,Transcription factors,"dgoR; GntR family transcriptional regulator, galactonate operon transcriptional",ko09180,ko09182,ko03000,-0.27202986103132754,0.6298250850186028,0.30035526034867527,1.3784419437673272,-0.0663220166095627,-2.3134286678640827,0.4203511489112908,-0.07719289254091397
1541,FW510-R12_contig_1_986,K03931,Not Included in Pathway or Brite,Unclassified,General function prediction,ygjK; putative,ko09190,ko09194,ko99996,-1.8619658027394674,-0.46392149326907817,0.0984722074957268,0.9671164295793374,1.004098144440561,1.3165867649885232,-0.34441645829466927,-0.7159697922009179
1542,FW510-R12_contig_1_987,K01971,Genetic Information Processing,Replication and repair,Non-homologous end-joining,ligD; bifunctional non-homologous end joining protein LigD,ko09120,ko09124,ko03450,-0.9747638981093836,0.3170399366677456,0.3066799921509409,1.1961080213775022,0.3964979700966906,-2.1789721183074384,0.6688237981848171,0.26858629793911587
1543,FW510-R12_contig_1_987,K01971,Brite Hierarchies,Protein families: genetic information processing,DNA repair and recombination proteins,ligD; bifunctional non-homologous end joining protein LigD,ko09180,ko09182,ko03400,-0.9747638981093836,0.3170399366677456,0.3066799921509409,1.1961080213775022,0.3964979700966906,-2.1789721183074384,0.6688237981848171,0.26858629793911587
1544,FW510-R12_contig_1_991,K01810,Metabolism,Carbohydrate metabolism,Glycolysis / Gluconeogenesis,"GPI, pgi; glucose-6-phosphate isomerase",ko09100,ko09101,ko00010,-0.23888301611705867,0.08542822218350224,0.05526350153807055,-1.4278581125436283,2.367302027361136,-0.39643758312397387,-0.09280770550506176,-0.3520073337929837
1545,FW510-R12_contig_1_991,K01810,Metabolism,Carbohydrate metabolism,Pentose phosphate pathway,"GPI, pgi; glucose-6-phosphate isomerase",ko09100,ko09101,ko00030,-0.23888301611705867,0.08542822218350224,0.05526350153807055,-1.4278581125436283,2.367302027361136,-0.39643758312397387,-0.09280770550506176,-0.3520073337929837
1546,FW510-R12_contig_1_991,K01810,Metabolism,Carbohydrate metabolism,Starch and sucrose metabolism,"GPI, pgi; glucose-6-phosphate isomerase",ko09100,ko09101,ko00500,-0.23888301611705867,0.08542822218350224,0.05526350153807055,-1.4278581125436283,2.367302027361136,-0.39643758312397387,-0.09280770550506176,-0.3520073337929837
1547,FW510-R12_contig_1_991,K01810,Metabolism,Carbohydrate metabolism,Amino sugar and nucleotide sugar metabolism,"GPI, pgi; glucose-6-phosphate isomerase",ko09100,ko09101,ko00520,-0.23888301611705867,0.08542822218350224,0.05526350153807055,-1.4278581125436283,2.367302027361136,-0.39643758312397387,-0.09280770550506176,-0.3520073337929837
1548,FW510-R12_contig_1_991,K01810,Brite Hierarchies,Protein families: signaling and cellular processes,Exosome,"GPI, pgi; glucose-6-phosphate isomerase",ko09180,ko09183,ko04147,-0.23888301611705867,0.08542822218350224,0.05526350153807055,-1.4278581125436283,2.367302027361136,-0.39643758312397387,-0.09280770550506176,-0.3520073337929837
1549,FW510-R12_contig_1_991,K16213,Not Included in Pathway or Brite,Unclassified: metabolism,Enzymes with EC,"cbe, mbe; cellobiose epimerase",ko09190,ko09191,ko99980,-0.23888301611705867,0.08542822218350224,0.05526350153807055,-1.4278581125436283,2.367302027361136,-0.39643758312397387,-0.09280770550506176,-0.3520073337929837
1550,FW510-R12_contig_1_992,K00847,Metabolism,Carbohydrate metabolism,Fructose and mannose metabolism,"E2.7.1.4, scrK; fructokinase",ko09100,ko09101,ko00051,0.3199018287304427,0.3370067219688013,0.3282490702304722,-0.23641861219542568,1.6124974617363497,-2.131054792921464,0.36052123011338816,-0.5907029076625557
1551,FW510-R12_contig_1_992,K00847,Metabolism,Carbohydrate metabolism,Starch and sucrose metabolism,"E2.7.1.4, scrK; fructokinase",ko09100,ko09101,ko00500,0.3199018287304427,0.3370067219688013,0.3282490702304722,-0.23641861219542568,1.6124974617363497,-2.131054792921464,0.36052123011338816,-0.5907029076625557
1552,FW510-R12_contig_1_992,K00847,Metabolism,Carbohydrate metabolism,Amino sugar and nucleotide sugar metabolism,"E2.7.1.4, scrK; fructokinase",ko09100,ko09101,ko00520,0.3199018287304427,0.3370067219688013,0.3282490702304722,-0.23641861219542568,1.6124974617363497,-2.131054792921464,0.36052123011338816,-0.5907029076625557
1553,FW510-R12_contig_1_993,K02429,Brite Hierarchies,Protein families: signaling and cellular processes,Transporters,"fucP; MFS transporter, FHS family, L-fucose",ko09180,ko09183,ko02000,-1.078182777476136,0.20141367587575282,0.045455842504005584,0.5242359062401015,2.048349025449869,-0.6622926315984098,0.2678523417672228,-1.3468313827624354
1554,FW510-R12_contig_1_998,K02004,Brite Hierarchies,Protein families: signaling and cellular processes,Transporters,ABC.CD.P; putative ABC transport system permease,ko09180,ko09183,ko02000,-1.3869524853915496,-1.0335038027640189,0.8300251720423217,-1.0616576120111092,1.4786538489499217,0.981297222013706,0.20641858838449711,-0.014280931223772799
1555,FW510-R12_contig_1_999,K02004,Brite Hierarchies,Protein families: signaling and cellular processes,Transporters,ABC.CD.P; putative ABC transport system permease,ko09180,ko09183,ko02000,-0.1162568873988816,-0.38373118039074117,-0.049186668330896716,-1.8322240061060846,1.177307108794534,1.7071526706611369,-0.08902958402840438,-0.41403145320067347
1556,FW510-R12_contig_1_1000,K02667,Environmental Information Processing,Signal transduction,Two-component system,"pilR, pehR; two-component system, NtrC family, response regulator",ko09130,ko09132,ko02020,-0.04675738099109124,-0.21282323982744936,0.11857410562633361,1.5776899527370685,1.3790522883319059,-1.5526109523650475,-0.21972107609557315,-1.043403697416135
1557,FW510-R12_contig_1_1000,K02667,Brite Hierarchies,Protein families: signaling and cellular processes,Two-component system,"pilR, pehR; two-component system, NtrC family, response regulator",ko09180,ko09183,ko02022,-0.04675738099109124,-0.21282323982744936,0.11857410562633361,1.5776899527370685,1.3790522883319059,-1.5526109523650475,-0.21972107609557315,-1.043403697416135
1558,FW510-R12_contig_1_1000,K02667,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,"pilR, pehR; two-component system, NtrC family, response regulator",ko09180,ko09183,ko02035,-0.04675738099109124,-0.21282323982744936,0.11857410562633361,1.5776899527370685,1.3790522883319059,-1.5526109523650475,-0.21972107609557315,-1.043403697416135
1559,FW510-R12_contig_1_1004,K01087,Metabolism,Carbohydrate metabolism,Starch and sucrose metabolism,otsB; trehalose 6-phosphate phosphatase,ko09100,ko09101,ko00500,1.5711850711757014,-0.25993454934445137,-0.6332492859289583,-0.20274978140291441,1.7844058955286077,-0.4527672295746742,-0.9126876873793185,-0.8942024330739932
1560,FW510-R12_contig_1_1004,K01194,Metabolism,Carbohydrate metabolism,Starch and sucrose metabolism,"TREH, treA, treF; alpha,alpha-trehalase",ko09100,ko09101,ko00500,1.5711850711757014,-0.25993454934445137,-0.6332492859289583,-0.20274978140291441,1.7844058955286077,-0.4527672295746742,-0.9126876873793185,-0.8942024330739932
1561,FW510-R12_contig_1_1004,K01194,Brite Hierarchies,Protein families: signaling and cellular processes,Glycosylphosphatidylinositol (GPI)-anchored proteins,"TREH, treA, treF; alpha,alpha-trehalase",ko09180,ko09183,ko00537,1.5711850711757014,-0.25993454934445137,-0.6332492859289583,-0.20274978140291441,1.7844058955286077,-0.4527672295746742,-0.9126876873793185,-0.8942024330739932
1562,FW510-R12_contig_1_1004,K01838,Metabolism,Carbohydrate metabolism,Starch and sucrose metabolism,pgmB; beta-phosphoglucomutase,ko09100,ko09101,ko00500,1.5711850711757014,-0.25993454934445137,-0.6332492859289583,-0.20274978140291441,1.7844058955286077,-0.4527672295746742,-0.9126876873793185,-0.8942024330739932
1563,FW510-R12_contig_1_1004,K05342,Metabolism,Carbohydrate metabolism,Starch and sucrose metabolism,"treP; alpha,alpha-trehalose phosphorylase",ko09100,ko09101,ko00500,1.5711850711757014,-0.25993454934445137,-0.6332492859289583,-0.20274978140291441,1.7844058955286077,-0.4527672295746742,-0.9126876873793185,-0.8942024330739932
1564,FW510-R12_contig_1_1007,K01903,Metabolism,Carbohydrate metabolism,Citrate cycle (TCA cycle),sucC; succinyl-CoA synthetase beta subunit,ko09100,ko09101,ko00020,1.4240452410624316,0.6042893498334587,0.059443256461271514,-2.1962281325204844,-0.43784344592242846,-0.10818468574030761,-0.0984345010527013,0.7529129178787634
1565,FW510-R12_contig_1_1007,K01903,Metabolism,Carbohydrate metabolism,Propanoate metabolism,sucC; succinyl-CoA synthetase beta subunit,ko09100,ko09101,ko00640,1.4240452410624316,0.6042893498334587,0.059443256461271514,-2.1962281325204844,-0.43784344592242846,-0.10818468574030761,-0.0984345010527013,0.7529129178787634
1566,FW510-R12_contig_1_1007,K01903,Metabolism,Carbohydrate metabolism,C5-Branched dibasic acid metabolism,sucC; succinyl-CoA synthetase beta subunit,ko09100,ko09101,ko00660,1.4240452410624316,0.6042893498334587,0.059443256461271514,-2.1962281325204844,-0.43784344592242846,-0.10818468574030761,-0.0984345010527013,0.7529129178787634
1567,FW510-R12_contig_1_1007,K01903,Metabolism,Energy metabolism,Carbon fixation pathways in prokaryotes,sucC; succinyl-CoA synthetase beta subunit,ko09100,ko09102,ko00720,1.4240452410624316,0.6042893498334587,0.059443256461271514,-2.1962281325204844,-0.43784344592242846,-0.10818468574030761,-0.0984345010527013,0.7529129178787634
1568,FW510-R12_contig_1_1008,K01902,Metabolism,Carbohydrate metabolism,Citrate cycle (TCA cycle),sucD; succinyl-CoA synthetase alpha subunit,ko09100,ko09101,ko00020,1.6732545079662093,0.6863096964002231,0.011308500819516225,-2.0565171888256537,0.15767865637643377,-0.5920352142424505,-0.1821142696985107,0.3021153112042389
1569,FW510-R12_contig_1_1008,K01902,Metabolism,Carbohydrate metabolism,Propanoate metabolism,sucD; succinyl-CoA synthetase alpha subunit,ko09100,ko09101,ko00640,1.6732545079662093,0.6863096964002231,0.011308500819516225,-2.0565171888256537,0.15767865637643377,-0.5920352142424505,-0.1821142696985107,0.3021153112042389
1570,FW510-R12_contig_1_1008,K01902,Metabolism,Carbohydrate metabolism,C5-Branched dibasic acid metabolism,sucD; succinyl-CoA synthetase alpha subunit,ko09100,ko09101,ko00660,1.6732545079662093,0.6863096964002231,0.011308500819516225,-2.0565171888256537,0.15767865637643377,-0.5920352142424505,-0.1821142696985107,0.3021153112042389
1571,FW510-R12_contig_1_1008,K01902,Metabolism,Energy metabolism,Carbon fixation pathways in prokaryotes,sucD; succinyl-CoA synthetase alpha subunit,ko09100,ko09102,ko00720,1.6732545079662093,0.6863096964002231,0.011308500819516225,-2.0565171888256537,0.15767865637643377,-0.5920352142424505,-0.1821142696985107,0.3021153112042389
1572,FW510-R12_contig_1_1009,K01916,Metabolism,Metabolism of cofactors and vitamins,Nicotinate and nicotinamide metabolism,nadE; NAD+ synthase,ko09100,ko09108,ko00760,1.1811247136085528,-0.07944376815084564,-0.4014299759614467,1.867743558317198,-1.1719513011454796,-1.1263607029210403,-0.5026037234031199,0.23292119965617405
1573,FW510-R12_contig_1_1009,K01950,Metabolism,Metabolism of cofactors and vitamins,Nicotinate and nicotinamide metabolism,"E6.3.5.1, NADSYN1, QNS1, nadE; NAD+ synthase (glutamine-hydrolysing)",ko09100,ko09108,ko00760,1.1811247136085528,-0.07944376815084564,-0.4014299759614467,1.867743558317198,-1.1719513011454796,-1.1263607029210403,-0.5026037234031199,0.23292119965617405
1574,FW510-R12_contig_1_1010,K05807,Brite Hierarchies,Protein families: signaling and cellular processes,Transporters,bamD; outer membrane protein assembly factor,ko09180,ko09183,ko02000,1.9124404797534513,0.5811031686400456,0.3336372070613365,-0.5186482341725659,-1.8632723018522497,-0.16958548271512955,-0.3452494809942193,0.06957464427933915
1575,FW510-R12_contig_1_1010,K08309,Brite Hierarchies,Protein families: metabolism,Peptidoglycan biosynthesis and degradation proteins,slt; soluble lytic murein transglycosylase,ko09180,ko09181,ko01011,1.9124404797534513,0.5811031686400456,0.3336372070613365,-0.5186482341725659,-1.8632723018522497,-0.16958548271512955,-0.3452494809942193,0.06957464427933915
1576,FW510-R12_contig_1_1011,K06177,Brite Hierarchies,Protein families: genetic information processing,Ribosome biogenesis,rluA; tRNA pseudouridine32 synthase / 23S rRNA pseudouridine746 synthase [EC:5.4.99.28,ko09180,ko09182,ko03009,1.6403724706062157,-0.6489236307250426,-0.71501000985615,-0.3328498092611226,-0.3099505600498433,1.7780666625660901,-0.6283868089090054,-0.7833183143711518
1577,FW510-R12_contig_1_1011,K06177,Brite Hierarchies,Protein families: genetic information processing,Transfer RNA biogenesis,rluA; tRNA pseudouridine32 synthase / 23S rRNA pseudouridine746 synthase [EC:5.4.99.28,ko09180,ko09182,ko03016,1.6403724706062157,-0.6489236307250426,-0.71501000985615,-0.3328498092611226,-0.3099505600498433,1.7780666625660901,-0.6283868089090054,-0.7833183143711518
1578,FW510-R12_contig_1_1011,K06180,Brite Hierarchies,Protein families: genetic information processing,Ribosome biogenesis,rluD; 23S rRNA pseudouridine1911/1915/1917 synthase,ko09180,ko09182,ko03009,1.6403724706062157,-0.6489236307250426,-0.71501000985615,-0.3328498092611226,-0.3099505600498433,1.7780666625660901,-0.6283868089090054,-0.7833183143711518
1579,FW510-R12_contig_1_1012,K05810,Not Included in Pathway or Brite,Unclassified: metabolism,Enzymes with EC,yfiH; polyphenol oxidase,ko09190,ko09191,ko99980,0.9830063095398867,0.19610912352710738,-0.5098499207079037,-2.001909206917928,1.3123933065476228,0.8184954342932439,-0.4906207436122577,-0.3076243026697431
